U	Potencial_0.02	Potencial_0.04	Potencial_1.0	Potencial_2.0	Potencial_4.0	Potencial_20.0
0.0	2.310024048513908	2.2789775754339034	1.1657179727681177	0.5648446967822688	0.1612304249681653	0.002081962781843924
0.03	2.3072884487798806	2.2783144570625633	1.165582707250348	0.5647738159218527	0.16121681070011795	0.00208194925980349
0.06	2.307757576342871	2.2776545201868004	1.1651768589320615	0.5645611961069374	0.16117597425975308	0.0020819086943298644
0.09	2.3055664911366582	2.2767435475235245	1.1645002726610236	0.5642069056881237	0.16110793473456572	0.0020818410873655953
0.12	2.3043029380340663	2.2760167496716632	1.1635526903263436	0.5637110587548863	0.1610127239242346	0.002081746442147932
0.15	2.304485208406329	2.2751916496069047	1.1623337515745904	0.5630738153928292	0.16089038632140526	0.002081624763209287
0.18	2.3038874346477587	2.273890027502901	1.1608429948160648	0.562295382042816	0.16074097908477764	0.002081476056375465
0.21	2.3014147792846837	2.272261585955274	1.159079858525133	0.5613760119610093	0.1605645720045081	0.00208130032876622
0.24	2.2988576626982655	2.2704833470993044	1.1570436828398003	0.5603160057785149	0.16036124745991118	0.0020810975887937773
0.27	2.2978269784034944	2.268649830855705	1.1547337114671936	0.5591157121590121	0.1601311003694616	0.0020808678461628426
0.3	2.2968144653408538	2.266607597792119	1.1521490939033943	0.5577755285524555	0.15987423813309853	0.0020806111118687625
0.32999999999999996	2.293440312848462	2.264197795050697	1.1492888879780319	0.5562959020425743	0.15959078056681844	0.002080327398197264
0.36	2.2904902041149167	2.2617324071517335	1.1461520627365294	0.5546773302855931	0.15928085982956483	0.00208001671872235
0.39	2.288852319729431	2.2590697536852016	1.1427375016756622	0.5529203625371566	0.15894462034240114	0.002079679088306056
0.42	2.286465358568695	2.2559328933652636	1.1390440063514202	0.5510256007641725	0.15858221869997186	0.0020793145230961125
0.44999999999999996	2.282283120452528	2.2524479516924765	1.1350703003820264	0.5489937008377587	0.15819382357424913	0.0020789230405247492
0.48	2.2778542214813133	2.2486750109973648	1.1308150338732819	0.5468253738031815	0.15777961561056933	0.002078504659307047
0.51	2.2746035184185374	2.2446173151025697	1.126276788298376	0.5445213872221359	0.15733978731595466	0.002078059399438829
0.54	2.2710374767936563	2.240236636513041	1.1214540818696803	0.5420825665823241	0.15687454293972924	0.00207758728219496
0.57	2.2657406914820517	2.2355695581498085	1.1163453754459776	0.5395097967687643	0.15638409834643896	0.0020770883301274106
0.6	2.260042208462072	2.230599436639984	1.1109490790249006	0.536804023590764	0.15586868088108796	0.0020765625670626092
