Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	9	1.0	0.01	447.62327744595564	9	0.00017822135091783995
(0.08, 0.16)	0.08	0.16	28	1.0	0.03	464.2019173513614	37	0.0007326877759955642
(0.16, 0.24)	0.16	0.24	41	1.0	0.05	407.8345416729818	78	0.0015445850412879464
(0.24, 0.32)	0.24	0.32	65	1.0	0.07	461.83354022201763	143	0.002831739242361235
(0.32, 0.4)	0.32	0.4	70	1.0	0.09	386.83493112613434	213	0.004217905305055546
(0.4, 0.48)	0.4	0.48	98	1.0	0.11	443.101830199027	311	0.006158537792827581
(0.48, 0.56)	0.48	0.56	104	1.0	0.13	397.8873577297381	415	0.008217984514544842
(0.56, 0.64)	0.56	0.64	124	1.0	0.15000000000000002	411.1502696540631	539	0.010673478682746193
(0.64, 0.72)	0.64	0.72	132	1.0	0.16999999999999998	386.18478838474624	671	0.01328739182954118
(0.72, 0.8)	0.72	0.8	162	1.0	0.19	424.0641575803785	833	0.016495376146062297
(0.8, 0.88)	0.8	0.88	204	1.0	0.21000000000000002	483.1489343861114	1037	0.020535060100200005
(0.88, 0.96)	0.88	0.96	195	1.0	0.22999999999999998	421.67410194184225	1232	0.02439652270341987
(0.96, 1.04)	0.96	1.04	219	1.0	0.25	435.6866567140631	1451	0.02873324224242064
(1.04, 1.12)	1.04	1.12	243	1.0	0.27	447.62327744595547	1694	0.03354521871720232
(1.12, 1.2)	1.12	1.2	254	1.0	0.29000000000000004	435.61805544549	1948	0.03857502128755025
(1.2, 1.28)	1.2	1.28	291	1.0	0.31	466.87589152965234	2239	0.04433751163389374
(1.28, 1.36)	1.28	1.36	280	1.0	0.33	422.0017430466916	2519	0.04988217588467098
(1.36, 1.44)	1.36	1.44	316	1.0	0.35	449.0443037235628	2835	0.056139725539119584
(1.44, 1.52)	1.44	1.52	336	1.0	0.37	451.65591958510817	3171	0.06279332264005227
(1.52, 1.6)	1.52	1.6	374	1.0	0.39	476.9547172785957	3545	0.07019940988930475
(1.6, 1.68)	1.6	1.68	345	1.0	0.41000000000000003	418.5095683437811	3890	0.07703122834115526
(1.68, 1.76)	1.68	1.76	420	1.0	0.43	485.7927042049125	4310	0.08534822471732113
(1.76, 1.84)	1.76	1.84	454	1.0	0.45	501.78016780361406	4764	0.09433850175250995
(1.84, 1.92)	1.84	1.92	453	1.0	0.47	479.3696091797118	5217	0.10330897641537456
(1.92, 2.0)	1.92	2.0	446	1.0	0.49	452.6983712945491	5663	0.11214083447196974
(2.0, 2.08)	2.0	2.08	543	1.0	0.51	529.541262860901	6206	0.12289352264401275
(2.08, 2.16)	2.08	2.16	533	1.0	0.53	500.17443790082683	6739	0.13344818709281372
(2.16, 2.24)	2.16	2.24	612	1.0	0.55	553.4251430240902	7351	0.14556723895522683
(2.24, 2.32)	2.24	2.32	573	1.0	0.5700000000000001	499.97687714723855	7924	0.15691399829699598
(2.32, 2.4)	2.32	2.4	634	1.0	0.59	534.4503915268093	8558	0.1694687023505416
(2.4, 2.48)	2.4	2.48	701	1.0	0.61	571.5554052634144	9259	0.1833501653498089
(2.48, 2.56)	2.48	2.56	735	1.0	0.63	580.2523966892018	9994	0.19790490900809918
(2.56, 2.64)	2.56	2.64	763	1.0	0.65	583.8231806688271	10757	0.21301411909146717
(2.64, 2.72)	2.64	2.72	804	1.0	0.67	596.8310365946064	11561	0.22893522644012754
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	830	1.0	0.6900000000000001	598.2726574559468	12391	0.2453711954692172
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	945	1.0	0.71	661.9780863637402	13336	0.2640844373155904
(2.88, 2.96)	2.88	2.96	1009	1.0	0.73	687.4457944337431	14345	0.2840650309907127
(2.96, 3.04)	2.96	3.04	1062	1.0	0.75	704.2606231816363	15407	0.3050951503990178
(3.04, 3.12)	3.04	3.12	1124	1.0	0.77	726.0152436497162	16531	0.3273530168914236
(3.12, 3.2)	3.12	3.2	1207	1.0	0.79	759.8893050313181	17738	0.35125448028673834
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	1299	1.0	0.81	797.6167865600777	19037	0.3769777619358799
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	1382	1.0	0.8300000000000001	828.1330246724427	20419	0.40434464048793045
(3.36, 3.44)	3.36	3.44	1591	1.0	0.85	930.9393913941369	22010	0.4358502148557397
(3.44, 3.52)	3.44	3.52	1717	1.0	0.87	981.5698178476432	23727	0.46985088813639875
(3.52, 3.6)	3.52	3.6	1933	1.0	0.89	1080.2194697915486	25660	0.5081288738390859
(3.6, 3.68)	3.6	3.68	2149	1.0	0.91	1174.5328732983626	27809	0.5506841719638013
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	2533	1.0	0.93	1354.635318722344	30342	0.6008435810610111
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	3604	1.0	0.95	1886.8237332341898	33946	0.6722113309174439
(3.84, 3.92)	3.84	3.92	2889	1.0	0.97	1481.31002123868	36835	0.7294203845620706
(3.92, 4.0)	3.92	4.0	13664	1.0	0.99	6864.561686892846	50499	1.0
(5.0, 5.06)	5.0	5.06	5435	-0.9	1.2574999999999998	-2579.5440826176623	5435	0.10762589358205113
(5.06, 5.12)	5.06	5.12	2875	-0.9	1.2725	-1348.4394736420304	8310	0.1645577140141389
(5.12, 5.18)	5.12	5.18	2226	-0.9	1.2875	-1031.8803009395008	10536	0.20863779480781797
(5.18, 5.24)	5.18	5.24	1868	-0.9	1.3025	-855.9542236919118	12404	0.24562862630943186
(5.24, 5.3)	5.24	5.3	1784	-0.9	1.3175	-808.1567888309564	14188	0.28095605853581257
(5.3, 5.36)	5.3	5.36	1472	-0.9	1.3325	-659.3135353600416	15660	0.3101051505970415
(5.36, 5.42)	5.36	5.42	1366	-0.9	1.3475000000000001	-605.0250062992503	17026	0.3371551911919048
(5.42, 5.48)	5.42	5.48	1227	-0.9	1.3625	-537.4764637809758	18253	0.3614527020337036
(5.48, 5.54)	5.48	5.54	1134	-0.9	1.3775	-491.3295067138204	19387	0.3839085922493515
(5.54, 5.6)	5.54	5.6	1116	-0.9	1.3925	-478.3220372277108	20503	0.40600803976316363
(5.6, 5.66)	5.6	5.66	980	-0.9	1.4075	-415.55553524881697	21483	0.425414364640884
(5.66, 5.72)	5.66	5.72	954	-0.9	1.4224999999999999	-400.26489202900615	22437	0.444305827838175
(5.72, 5.78)	5.72	5.78	945	-0.9	1.4375	-392.3515336221914	23382	0.4630190696845482
(5.78, 5.84)	5.78	5.84	858	-0.9	1.4525000000000001	-352.5514832345452	24240	0.4800095051387156
(5.84, 5.9)	5.84	5.9	839	-0.9	1.4675	-341.2206062711216	25079	0.49662369551872315
(5.9, 5.96)	5.9	5.96	823	-0.9	1.4825	-331.32677444678853	25902	0.5129210479415434
(5.96, 6.02)	5.96	6.02	795	-0.9	1.4975	-316.84853027894263	26697	0.5286639339392859
(6.02, 6.08)	6.02	6.08	734	-0.9	1.5125	-289.63568982508315	27431	0.543198875225252
(6.08, 6.14)	6.08	6.14	719	-0.9	1.5274999999999999	-280.93061558855965	28150	0.557436780926355
(6.14, 6.2)	6.14	6.2	732	-0.9	1.5425	-283.2287317907604	28882	0.5719321174676726
(6.2, 6.26)	6.2	6.26	728	-0.9	1.5575	-278.96821485770744	29610	0.5863482445196935
(6.26, 6.32)	6.26	6.32	692	-0.9	1.5725	-262.6436103805806	30302	0.6000514861680429
(6.32, 6.38)	6.32	6.38	683	-0.9	1.5875	-256.77832944511533	30985	0.6135765064654746
(6.38, 6.4399999999999995)	6.38	6.4399999999999995	671	-0.9	1.6025	-249.90553856785425	31656	0.6268638982950158
(6.4399999999999995, 6.5)	6.4399999999999995	6.5	667	-0.9	1.6175	-246.11208742417213	32323	0.6400720806352601
(6.5, 6.5600000000000005)	6.5	6.5600000000000005	621	-0.9	1.6325	-227.0334295407338	32944	0.6523693538485911
(6.5600000000000005, 6.62)	6.5600000000000005	6.62	668	-0.9	1.6475	-241.99279662834553	33612	0.6655973385611597
(6.62, 6.68)	6.62	6.68	647	-0.9	1.6625	-232.27048461757212	34259	0.6784094734549199
(6.68, 6.74)	6.68	6.74	645	-0.9	1.6775	-229.48197830314086	34904	0.6911820036040318
(6.74, 6.8)	6.74	6.8	637	-0.9	1.6925	-224.62710210385225	35541	0.70379611477455
(6.8, 6.859999999999999)	6.8	6.859999999999999	603	-0.9	1.7075	-210.76961350896102	36144	0.7157369452860453
