Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	3	1.0	0.01	0.09940556905306588	3	0.00025
(0.08, 0.16)	0.08	0.16	7	1.0	0.03	0.07731544259682901	10	0.0008333333333333334
(0.16, 0.24)	0.16	0.24	30	1.0	0.05	0.1988111381061317	40	0.0033333333333333335
(0.24, 0.32)	0.24	0.32	28	1.0	0.07	0.13254075873742113	68	0.005666666666666667
(0.32, 0.4)	0.32	0.4	35	1.0	0.09	0.12885907099471497	103	0.008583333333333333
(0.4, 0.48)	0.4	0.48	34	1.0	0.11	0.10241785902437095	137	0.011416666666666667
(0.48, 0.56)	0.48	0.56	49	1.0	0.13	0.12489417650256986	186	0.0155
(0.56, 0.64)	0.56	0.64	62	1.0	0.15000000000000002	0.1369587840286686	248	0.020666666666666667
(0.64, 0.72)	0.64	0.72	67	1.0	0.16999999999999998	0.13059162993245915	315	0.02625
(0.72, 0.8)	0.72	0.8	76	1.0	0.19	0.132540758737421	391	0.03258333333333333
(0.8, 0.88)	0.8	0.88	70	1.0	0.21000000000000002	0.11045063228118443	461	0.03841666666666667
(0.88, 0.96)	0.88	0.96	101	1.0	0.22999999999999998	0.1455067025269515	562	0.04683333333333333
(0.96, 1.04)	0.96	1.04	102	1.0	0.25	0.13519157391216946	664	0.05533333333333333
(1.04, 1.12)	1.04	1.12	120	1.0	0.27	0.14726750970824568	784	0.06533333333333333
(1.12, 1.2)	1.12	1.2	116	1.0	0.29000000000000004	0.13254075873742135	900	0.075
(1.2, 1.28)	1.2	1.28	112	1.0	0.31	0.11971423369831581	1012	0.08433333333333333
(1.28, 1.36)	1.28	1.36	144	1.0	0.33	0.1445899186226411	1156	0.09633333333333334
(1.36, 1.44)	1.36	1.44	154	1.0	0.35	0.1457948346111636	1310	0.10916666666666666
(1.44, 1.52)	1.44	1.52	161	1.0	0.37	0.14418285241030268	1471	0.12258333333333334
(1.52, 1.6)	1.52	1.6	147	1.0	0.39	0.1248941765025697	1618	0.13483333333333333
(1.6, 1.68)	1.6	1.68	171	1.0	0.41000000000000003	0.1381979862445067	1789	0.14908333333333335
(1.68, 1.76)	1.68	1.76	179	1.0	0.43	0.13793485938371142	1968	0.164
(1.76, 1.84)	1.76	1.84	187	1.0	0.45	0.13769512157720964	2155	0.17958333333333334
(1.84, 1.92)	1.84	1.92	235	1.0	0.47	0.16567594842177663	2390	0.19916666666666666
(1.92, 2.0)	1.92	2.0	183	1.0	0.49	0.1237497900456534	2573	0.21441666666666667
(2.0, 2.08)	2.0	2.08	227	1.0	0.51	0.14748407957546356	2800	0.23333333333333334
(2.08, 2.16)	2.08	2.16	229	1.0	0.53	0.1431690271267427	3029	0.2524166666666667
(2.16, 2.24)	2.16	2.24	227	1.0	0.55	0.1367579646972481	3256	0.2713333333333333
(2.24, 2.32)	2.24	2.32	250	1.0	0.5700000000000001	0.14532977931734822	3506	0.2921666666666667
(2.32, 2.4)	2.32	2.4	268	1.0	0.59	0.15051238704080025	3774	0.3145
(2.4, 2.48)	2.4	2.48	260	1.0	0.61	0.14123195603167812	4034	0.33616666666666667
(2.48, 2.56)	2.48	2.56	272	1.0	0.63	0.14305986657372444	4306	0.35883333333333334
(2.56, 2.64)	2.56	2.64	287	1.0	0.65	0.14630460676015325	4593	0.38275
(2.64, 2.72)	2.64	2.72	285	1.0	0.67	0.1409481949259887	4878	0.4065
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	297	1.0	0.6900000000000001	0.14262538168483357	5175	0.43125
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	342	1.0	0.71	0.15960894185985297	5517	0.45975
(2.88, 2.96)	2.88	2.96	322	1.0	0.73	0.14615795997756717	5839	0.4865833333333333
(2.96, 3.04)	2.96	3.04	351	1.0	0.75	0.15507268772278263	6190	0.5158333333333334
(3.04, 3.12)	3.04	3.12	393	1.0	0.77	0.16911856553183907	6583	0.5485833333333333
(3.12, 3.2)	3.12	3.2	396	1.0	0.79	0.1660953812025907	6979	0.5815833333333333
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	444	1.0	0.81	0.18162992864016986	7423	0.6185833333333334
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	408	1.0	0.8300000000000001	0.16288141435201262	7831	0.6525833333333333
(3.36, 3.44)	3.36	3.44	472	1.0	0.85	0.1839977591884198	8303	0.6919166666666666
(3.44, 3.52)	3.44	3.52	460	1.0	0.87	0.17519755465291276	8763	0.73025
(3.52, 3.6)	3.52	3.6	474	1.0	0.89	0.17647280798184692	9237	0.76975
(3.6, 3.68)	3.6	3.68	487	1.0	0.91	0.1773278832558355	9724	0.8103333333333333
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	510	1.0	0.93	0.18170910472065743	10234	0.8528333333333333
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	596	1.0	0.95	0.2078797163355353	10830	0.9025
(3.84, 3.92)	3.84	3.92	569	1.0	0.97	0.1943703394886411	11399	0.9499166666666666
(3.92, 4.0)	3.92	4.0	601	1.0	0.99	0.20115403030603526	12000	1.0
(5.0, 5.06)	5.0	5.06	218	-1.0	1.2574999999999998	-0.07659081618226105	218	0.018166666666666668
(5.06, 5.12)	5.06	5.12	219	-1.0	1.2725	-0.07603517004189919	437	0.03641666666666667
(5.12, 5.18)	5.12	5.18	213	-1.0	1.2875	-0.07309043782801537	650	0.05416666666666667
(5.18, 5.24)	5.18	5.24	235	-1.0	1.3025	-0.07971101293229339	885	0.07375
(5.24, 5.3)	5.24	5.3	236	-1.0	1.3175	-0.07913882115631005	1121	0.09341666666666666
(5.3, 5.36)	5.3	5.36	212	-1.0	1.3325	-0.07029053371440416	1333	0.11108333333333334
(5.36, 5.42)	5.36	5.42	227	-1.0	1.3475000000000001	-0.0744261032365982	1560	0.13
(5.42, 5.48)	5.42	5.48	194	-1.0	1.3625	-0.0629061949726228	1754	0.14616666666666667
(5.48, 5.54)	5.48	5.54	221	-1.0	1.3775	-0.07088084133326121	1975	0.16458333333333333
(5.54, 5.6)	5.54	5.6	202	-1.0	1.3925	-0.06408912810283492	2177	0.18141666666666667
(5.6, 5.66)	5.6	5.66	234	-1.0	1.4075	-0.07345065137846361	2411	0.20091666666666666
(5.66, 5.72)	5.66	5.72	219	-1.0	1.4224999999999999	-0.06801740167192859	2630	0.21916666666666668
(5.72, 5.78)	5.72	5.78	232	-1.0	1.4375	-0.07130308643960927	2862	0.2385
(5.78, 5.84)	5.78	5.84	238	-1.0	1.4525000000000001	-0.07239173971200565	3100	0.25833333333333336
(5.84, 5.9)	5.84	5.9	208	-1.0	1.4675	-0.06262005182824154	3308	0.27566666666666667
(5.9, 5.96)	5.9	5.96	210	-1.0	1.4825	-0.06258248304633739	3518	0.2931666666666667
(5.96, 6.02)	5.96	6.02	240	-1.0	1.4975	-0.07080641535221219	3758	0.31316666666666665
(6.02, 6.08)	6.02	6.08	229	-1.0	1.5125	-0.06689109366582742	3987	0.33225
(6.08, 6.14)	6.08	6.14	216	-1.0	1.5274999999999999	-0.06247420379112517	4203	0.35025
(6.14, 6.2)	6.14	6.2	241	-1.0	1.5425	-0.06902716986648978	4444	0.37033333333333335
(6.2, 6.26)	6.2	6.26	208	-1.0	1.5575	-0.059001557661602824	4652	0.38766666666666666
(6.26, 6.32)	6.26	6.32	243	-1.0	1.5725	-0.06827218733056262	4895	0.40791666666666665
(6.32, 6.38)	6.32	6.38	246	-1.0	1.5875	-0.06846199821397563	5141	0.42841666666666667
(6.38, 6.4399999999999995)	6.38	6.4399999999999995	203	-1.0	1.6025	-0.05596624861923415	5344	0.44533333333333336
(6.4399999999999995, 6.5)	6.4399999999999995	6.5	222	-1.0	1.6175	-0.060636884986516516	5566	0.4638333333333333
(6.5, 6.5600000000000005)	6.5	6.5600000000000005	234	-1.0	1.6325	-0.06332728441971675	5800	0.48333333333333334
(6.5600000000000005, 6.62)	6.5600000000000005	6.62	220	-1.0	1.6475	-0.05899639235656603	6020	0.5016666666666667
(6.62, 6.68)	6.62	6.68	230	-1.0	1.6625	-0.06112155290146781	6250	0.5208333333333334
(6.68, 6.74)	6.68	6.74	244	-1.0	1.6775	-0.06426218605450672	6494	0.5411666666666667
(6.74, 6.8)	6.74	6.8	233	-1.0	1.6925	-0.06082126397994983	6727	0.5605833333333333
(6.8, 6.859999999999999)	6.8	6.859999999999999	226	-1.0	1.7075	-0.05847576666599785	6953	0.5794166666666667
(6.859999999999999, 6.92)	6.859999999999999	6.92	255	-1.0	1.7225	-0.0654047285496698	7208	0.6006666666666667
(6.92, 6.98)	6.92	6.98	227	-1.0	1.7375	-0.05772038797773524	7435	0.6195833333333334
(6.98, 7.04)	6.98	7.04	235	-1.0	1.7525	-0.05924313514654154	7670	0.6391666666666667
(7.04, 7.1)	7.04	7.1	236	-1.0	1.7675	-0.05899032354932855	7906	0.6588333333333334
(7.1, 7.16)	7.1	7.16	279	-1.0	1.7825	-0.06915170021082823	8185	0.6820833333333334
(7.16, 7.22)	7.16	7.22	245	-1.0	1.7974999999999999	-0.060217869060117175	8430	0.7025
(7.22, 7.279999999999999)	7.22	7.279999999999999	246	-1.0	1.8125	-0.05996326740120638	8676	0.723
(7.279999999999999, 7.34)	7.279999999999999	7.34	268	-1.0	1.8275	-0.06478964585796353	8944	0.7453333333333333
(7.34, 7.4)	7.34	7.4	252	-1.0	1.8425	-0.060425637633342175	9196	0.7663333333333333
(7.4, 7.46)	7.4	7.46	284	-1.0	1.8575	-0.06754881199000044	9480	0.79
(7.46, 7.52)	7.46	7.52	283	-1.0	1.8725	-0.06677175740576846	9763	0.8135833333333333
(7.52, 7.58)	7.52	7.58	259	-1.0	1.8875	-0.06062349936069203	10022	0.8351666666666666
(7.58, 7.64)	7.58	7.64	283	-1.0	1.9024999999999999	-0.06571885190134094	10305	0.85875
(7.64, 7.699999999999999)	7.64	7.699999999999999	289	-1.0	1.9175	-0.06658718691893087	10594	0.8828333333333334
(7.699999999999999, 7.76)	7.699999999999999	7.76	258	-1.0	1.9324999999999999	-0.0589832095804303	10852	0.9043333333333333
(7.76, 7.82)	7.76	7.82	286	-1.0	1.9475	-0.0648808848932855	11138	0.9281666666666667
(7.82, 7.88)	7.82	7.88	278	-1.0	1.9625	-0.06258400157792503	11416	0.9513333333333334
(7.88, 7.9399999999999995)	7.88	7.9399999999999995	296	-1.0	1.9775	-0.06613074519389306	11712	0.976
(7.9399999999999995, 8.0)	7.9399999999999995	8.0	288	-1.0	1.9925	-0.06385903557737672	12000	1.0
