0,0552034069
0,00944353895
-0,030015245
-0,0524032848
-0,0408734702
-0,0114161071
0,0436543551
0,0440612651
0,0239963348
-0,0204354171
-0,0454570016
-0,0565418806
-0,0288448428
0,0253576933
0,0447609997
0,0327407878
0,0174083892
-0,0304003019
-0,0517104173
-0,0324193883
0,00459129292
0,0434357657
0,0426977116
0,0281844551
-0,0239403901
-0,0491418026
-0,0256445688
-7,83648241e-06
0,0159643454
0,0534213066
0,00985656
-0,00848954254
-0,0401089402
-0,0114134229
-0,0275472647
0,0137306664
0,02640538
0,00249700693
-0,00262843047
-0,0375898757
-0,033403324
-0,00539066431
0,0288299276
0,0160865905
0,0285283395
0,00286429386
0,0137881715
-0,0256831389
0,0268191394
-0,00754902666
0,019361271
0,0037529681
-0,00149094548
0,0113284626
-0,00893842359
-0,00535423122
-0,00426378376
0,00649282753
0,0158206069
-0,0197947382
0,0152962273
-0,000540885305
-0,00326143783
-0,016407395
-0,000907166812
0,00659786576
0,0226776067
-0,0250097086
0,0214435774
-0,0338456592
-0,0179243081
-0,00713412506
0,00916173967
0,00589478455
0,0184417347
-8,11404179e-05
0,00576181722
-0,0217725602
-0,0138506185
0,00218210733
0,00174391712
0,0141009737
-0,0130411564
-0,00525055123
-0,0197559123
0,00261402806
-0,00770497737
0,0104917339
0,0146386238
0,00214544629
0,019988116
0,0012542732
-0,0200232532
-0,00711550993
0,00851605785
0,00536914628
0,000565190228
0,00526370847
-0,0229299918
-0,023889644
-0,00283300604
0,00868293579
0,0352715471
0,00752528772
0,00450432859
-0,0283301695
-0,0202444885
0,00168577733
0,0183861311
0,0133506677
0,017270043
0,0111164186
-0,0242594315
0,0159772735
-0,0234248585
0,00990496043
-0,0114281702
-0,00309649805
-0,0110926231
0,00885737594
-0,00264019281
-0,0214454511
0,00406680341
-0,0172397989
0,0254243283
-0,00952484932
0,00942948283
-0,010585407
-0,0189220855
-0,00696808898
-0,00813054233
0,0091636589
0,0118822373
0,0175215399
-0,00259147058
-0,00974057997
-0,0299781308
-0,0201641904
0,0162297837
0,00646117623
0,00384100866
0,00624474336
0,00105608851
-0,00452633884
-0,0274423809
0,00141776879
-0,0123427063
-0,0119100875
0,0392057999
0,000578963675
-0,00688906718
0,00554113089
-0,0038125068
-0,00512985583
-0,00254645034
0,0141673805
0,010645455
-0,00144839173
-0,00141117051
-0,00788447968
-0,00825854422
-0,00708790483
0,00415225069
-0,000817712679
0,0245204595
-0,00499067896
-0,0104062204
-0,011671087
0,0212769445
0,0091466155
0,0311344934
0,00116208409
0,000733648713
-0,011190316
-0,0144002401
-0,01213826
0,0128586596
-0,00351012149
0,0383209938
-0,0150621557
-0,0124851076
-0,01601855
-0,0173580895
0,0147252322
-0,00938226542
0,0258958678
0,0112901588
-0,0157720004
-0,0340754795
-0,0225536239
-0,0188114256
0,00869889556
-0,00696143381
0,0394573391
0,00603641004
-0,00344071743
-0,0237434018
-0,0151056644
0,00100698874
0,0164088513
-0,00578399405
-0,00517689309
-0,00169536362
-0,0191467218
-0,00380921484
0,000807900842
0,0157100957
0,0028431816
0,0123797057
0,00374853099
-0,0147153582
-0,00581506348
-0,0191462518
0,0297875062
0,0131114456
0,00062074108
-0,00429234158
-0,00964936795
-0,0138026404
-0,00571848677
0,00916061997
0,01509832
0,00715236626
-0,00587200222
-0,00576448679
0,00361424064
-0,00075612184
0,00496037419
0,00917838125
0,0151498769
-0,00744106191
0,0125316611
-0,0137703004
0,00196202856
0,0183122474
-0,0178848629
0,0265139077
-0,022806802
0,0162898951
-0,0296931542
-0,00757683583
0,000184886194
-0,0138389123
-0,000162090026
0,0147968873
-0,000405545415
-0,0149567392
-0,0201460339
-0,00610063683
0,00991082709
0,0115538311
0,00528261217
-0,00725378902
0,0130499482
-0,0227571978
-0,0192953681
-0,0305992062
0,00112079039
0,0185543595
-0,0105021852
0,00433292947
-0,00909765158
-0,0152796368
-0,00810712323
-0,00105443198
0,0166945223
0,00718637608
-0,000620727953
-0,0133650422
-0,0190706607
-0,00443492017
-0,00346714237
0,0204446911
0,0114621364
-0,00147242793
-0,00817061246
-0,00520363244
-0,0249214762
-0,00163045578
0,00885657936
0,0272110173
0,000448829401
-0,0111433288
-0,0116390999
-0,0109375517
0,0119937208
-0,00551200987
0,0117754179
0,0358671953
-0,00894641486
-0,00255075052
0,000389141693
-0,0127425849
0,0250973865
0,0101157931
0,0100604106
0,0233981494
0,00856635606
-0,00697818642
-0,0201936449
-0,0181118446
0,0111059984
-0,00258148675
0,0259398315
