U	Potencial_0.04	Potencial_0.08	Potencial_2.0	Potencial_4.0	Potencial_8.0	Potencial_40.0
0.0	8.017212045918448	7.916925897002277	4.429232588795515	2.223675334515721	0.6426214625870013	0.008282880980025213
0.06	7.999534339483879	7.911590912528133	4.4288679174975085	2.223420309997837	0.6425676191402571	0.008282827113920371
0.12	7.9878544382753605	7.905354460342762	4.427773507712833	2.222655254934515	0.6424061128825784	0.008282665518185942
0.18	7.985000866216348	7.902722906800489	4.425948171192915	2.221380225129212	0.6421370160504327	0.008282396200565801
0.24	7.980930567562555	7.900381230034314	4.423389925610796	2.219595314696041	0.6417604490006295	0.008282019173962901
0.3	7.978521504583687	7.896851613001016	4.420095991724104	2.217300657722333	0.6412765801542757	0.008281534456440228
0.36	7.974430539314035	7.892613068308414	4.416062789466249	2.214496430596297	0.6406856259182434	0.008280942071219663
0.42	7.967901314918557	7.889104699560699	4.411285933026314	2.2111828549997727	0.6399878505839762	0.008280242046678331
0.48	7.963254007444895	7.886933554574607	4.40576022499297	2.207360201565943	0.6391835662035501	0.00827943441634551
0.54	7.964549638389682	7.886385295299422	4.399479649650449	2.203028794201564	0.6382731324427882	0.008278519218900757
0.6	7.968289373812885	7.887337414833333	4.392437365527147	2.1981890150731167	0.6372569564112407	0.008277496498170037
0.6599999999999999	7.969942424009644	7.889354300352099	4.384625697308732	2.192841310255593	0.6361354924688066	0.008276366303120071
0.72	7.972062210830996	7.891504944669209	4.376036127240419	2.1869861960421324	0.6349092420087805	0.008275128687853886
0.78	7.975813899207542	7.8922602407419165	4.366659286155779	2.1806242659119333	0.6335787532169839	0.008273783711607415
0.84	7.975632790450729	7.89119919938097	4.356484944285655	2.173756198152642	0.6321446208067845	0.00827233143874102
0.8999999999999999	7.972411510549371	7.889952670895607	4.345502002018534	2.1663827641325493	0.6306074857296123	0.00827077193873551
0.96	7.969244942596298	7.888825941631385	4.333698480806108	2.1585048372160514	0.6289680348607085	0.008269105286183619
1.02	7.970782253389941	7.888131425463488	4.321061514432867	2.1501234023144584	0.6272270006597286	0.008267331560784415
1.08	7.973509875250328	7.887784475725645	4.307577340899048	2.1412395660619734	0.6253851608058686	0.008265450847333025
1.14	7.971236335653737	7.887289478587925	4.293231295200311	2.1318545676045706	0.6234433378071741	0.008263463235716266
1.2	7.969238759615191	7.88686226560064	4.278007803326776	2.1219697899866836	0.6214023985836209	0.008261368820899158
1.26	7.971867597465053	7.88666455418543	4.261890377848006	2.11158677211796	0.6192632540236728	0.008259167702919724
1.3199999999999998	7.974663924916403	7.88626515475599	4.244861615499212	2.100707221298816	0.6170268585138801	0.008256859986877347
1.38	7.971366869464518	7.8853297220666505	4.226903197238812	2.089333026280169	0.6146942094412521	0.008254445782922285
1.44	7.969159276004625	7.884720760492917	4.207995891307215	2.0774662708285887	0.6122663466679444	0.008251925206246858
1.5	7.97247997629915	7.884785821382363	4.188119559883428	2.0651092477640325	0.6097443519780333	0.00824929837707094
1.56	7.97641998898449	7.884837574436299	4.1672531700093804	2.0522644734325235	0.6071293484959903	0.008246565420633657
1.6199999999999999	7.973793176491842	7.884090176209167	4.145374809531961	2.038934702571343	0.6044225000765703	0.00824372646717926
1.68	7.9705067942033665	7.883024794034785	4.1224617089016276	2.0251229435189284	0.6016250106658559	0.008240781651946243
1.74	7.973138764317424	7.882798490844123	4.098490269761707	2.0108324737162295	0.5987381236331848	0.008237731115150592
1.7999999999999998	7.978481818511269	7.883456091481364	4.0734361013666724	1.9960668554403356	0.5957631210737315	0.008234575001978226
1.8599999999999999	7.97762720081268	7.883805607900167	4.047274065978087	1.9808299517052361	0.5927013230816074	0.008231313462564102
1.92	7.976733450562802	7.883989651394282	4.019978334503264	1.965125942258334	0.5895540869932616	0.008227946651982515
1.98	7.981110907899248	7.884286825495934	3.991522453762235	1.9489593395948643	0.5863228066011267	0.008224474730230916
2.04	7.985779070341003	7.883997917072429	3.9618794268891926	1.9323350049061445	0.5830089113374387	0.008220897862212518
2.1	7.981931631210672	7.882101926937895	3.9310218084931368	1.9152581638709292	0.579613865428197	0.008217216217722962
2.16	7.977111667372844	7.879329012065285	3.8989218163117725	1.897734422192942	0.5761391670173036	0.008213429971434063
2.2199999999999998	7.977867504713012	7.876792539371666	3.86555146118796	1.8797697807814602	0.5725863472610414	0.00820953930287344
2.28	7.980286064869502	7.8748226166025255	3.8308826972703924	1.8613706504658845	0.5689569693929204	0.008205544396411024
2.34	7.977952376654669	7.8731713818214	3.794887594380265	1.8425438661297227	0.5652526277592211	0.008201445441239383
2.4	7.976325787460231	7.871756255899669	3.757538534482853	1.823296700144411	0.5614749468254355	0.008197242631356835
2.46	7.979653024575885	7.870138409255146	3.718808434144077	1.8036368749789555	0.557625580153994	0.008192936165547053
2.52	7.982138174913718	7.867934229226912	3.6786709947235234	1.7835725748576763	0.553706209353647	0.008188526247360864
2.58	7.979881399647429	7.865437615368508	3.6371009818416282	1.7631124563355534	0.5497185430010078	0.008184013085097084
2.6399999999999997	7.975645313287783	7.86200688445683	3.5940745353438808	1.7422656576588365	0.5456643155348104	0.008179396891782563
2.6999999999999997	7.976346496801995	7.858020618930434	3.549569510552867	1.7210418067779127	0.5415452861234773	0.008174677885150259
2.76	7.978126397174398	7.854098462897339	3.503565851034944	1.6994510278798658	0.5373632375067227	0.008169856287621602
2.82	7.97497718973012	7.850348605229788	3.4560459923987077	1.6775039463101726	0.5331199748119653	0.008164932326280187
2.88	7.971161690176831	7.84630057622235	3.406995295779067	1.6552116917563036	0.5288173243463751	0.008159906232855596
2.94	7.973594954333177	7.8420271714861896	3.3564025086396785	1.63258589957085	0.5244571323655023	0.008154778243696922
3.0	7.97687795476355	7.837400021113751	3.304260249352796	1.60963871011836	0.5200412638194877	0.008149548599754414
3.06	7.972527241335572	7.83204143814743	3.25056551070421	1.5863827660383185	0.5155716010779067	0.008144217546552061
3.12	7.967639048973047	7.826064354588456	3.195320176049169	1.562831207326513	0.511050042634436	0.008138785334166692
3.1799999999999997	7.970322059308764	7.819872756089971	3.1385315403545575	1.5389976641487046	0.506478501792526	0.008133252217204947
3.2399999999999998	7.974362693325365	7.813264558031326	3.0802128268601643	1.514896247313747	0.5018589053333951	0.008127618454777026
3.3	7.969870731916519	7.805820540274028	3.020383688648969	1.490541536348308	0.4971931921677294	0.008121884310473339
3.36	7.9658270484036136	7.797832051511009	2.9590706831187767	1.465948565131545	0.492483311972467	0.008116050052339613
3.42	7.971174376661396	7.789336981878362	2.896307706290336	1.4411328050661816	0.48773122381420764	0.008110115952850766
3.48	7.978114390924556	7.779539637267363	2.8321363731700386	1.4161101457812626	0.4829388947608085	0.008104082288886205
3.54	7.974953990839358	7.767685097059647	2.7666063301056543	1.3908968733821359	0.47810829848274883	0.008097949341703733
3.5999999999999996	7.971712403745559	7.753617133754953	2.6997754853164686	1.36550964628404	0.47324141384597335	0.008091717396910678
3.6599999999999997	7.982515290443133	7.737169493796309	2.6317101446089763	1.3399654686872913	0.4683402234979175	0.008085386744440558
3.7199999999999998	8.000345601578934	7.714978130649063	2.5624850407387934	1.3142816617738486	0.4634067124484829	0.008078957678522592
3.78	8.001363364603892	7.676523526776953	2.4921832469439007	1.2884758327269425	0.45844286664782585	0.00807243049765689
3.84	7.956229346959186	7.604254785784866	2.420895967804295	1.2625658416969656	0.4534506715627182	0.008065805504583688
3.9	7.959696558112904	7.493092255207485	2.3487222036861684	1.2365697668578512	0.44843211075346795	0.00805908300625849
3.96	7.901201406000514	7.215215319817613	2.2757682884701618	1.2105058677182086	0.4433891644532549	0.00805226331381969
4.02	6.902230647867978	6.5781121487504635	2.2021473038794324	1.1843925468702798	0.4383238081518236	0.008045346742561398
4.08	5.999221992275358	5.862557305790981	2.1279783773295056	1.158248310377068	0.4332380111855147	0.008038333611904456
4.14	5.303105005323463	5.231489656091545	2.053385873634277	1.13209172701356	0.42813373533557425	0.008031224245365197
4.2	4.7242909472126895	4.6811700157708245	1.978498493949008	1.105941386591107	0.42301293343671936	0.008024018970526875
4.26	4.218466399861602	4.190405446554152	1.9034482978725293	1.0798158576054675	0.4178775479979587	0.008016718119008604
4.32	3.761816150742973	3.74288468246654	1.828369666566672	1.0537336444571967	0.4127295098375929	0.00800932202643455
4.38	3.3398301258285916	3.3270758574790755	1.753398226031179	1.027713144499306	0.40757073673438726	0.008001831032402677
4.4399999999999995	2.9426767194299663	2.9345407582729552	1.6786697502922407	1.0017726051700497	0.4024031320968315	0.00799424548045411
4.5	2.563022539255688	2.5587080704125693	1.604319064261754	0.9759300814690555	0.39722858365241975	0.007986565718041131
4.56	2.1948415690862375	2.1940571430718885	1.5304789654713111	0.9502033940325116	0.3920489621588271	0.007978792096494549
4.62	1.8326312546551466	1.8355249014757333	1.457279182868593	0.9246100880577295	0.3868661201388348	0.00797092497099153
4.68	1.4707392733144278	1.4779895856801175	1.3848453894769805	0.8991673933192176	0.3816818906408214	0.007962964700525104
4.74	1.1025603853692665	1.1157081611198845	1.3132982840484548	0.8738921855078339	0.3764980860265684	0.00795491164786803
4.8	0.7192399442388608	0.7415891191653339	1.2427527549579305	0.848800949111259	0.37131649678812984	0.007946766179541882
4.859999999999999	0.30704463618907496	0.3463092512419247	1.1733171375482474	0.8239097420387771	0.36613889039539205	0.007938528665782563
4.92	-0.15890450117821536	-0.08129778209138769	1.1050925739780986	0.7992341621759114	0.36096701017590865	0.007930199480506822
4.9799999999999995	-0.7264313671900857	-0.5391789715145966	1.0381724823768923	0.7747893160353783	0.3558025742286093	0.00792177900127799
5.04	-1.275703410072603	-0.9318991002259338	0.972642139793405	0.7505897896503062	0.3506472743727555	0.007913267609273324
5.1	-1.4071392357632349	-1.1400002884482332	0.9085783810645903	0.726649621834162	0.3455027751335969	0.0079046656892468
5.16	-1.4496670060419188	-1.244403355647314	0.8460494133609987	0.7029822799093536	0.3403707127659954	0.007895973629495796
5.22	-1.4831898811073245	-1.3113484749884414	0.7851147438325021	0.6796006379837403	0.33525269431728666	0.007887191821826478
5.279999999999999	-1.5083461013683073	-1.3601587747235455	0.7258252155408143	0.6565169578313067	0.3301502967304567	0.00787832066151705
5.34	-1.529910090911181	-1.398271956086003	0.6682231447911475	0.6337428724106665	0.32506506598876855	0.007869360547284238
5.3999999999999995	-1.5468620639479351	-1.4288929209934549	0.6123425511350273	0.6112893720326766	0.3199985163027207	0.007860311881244518
5.46	-1.5616794520199637	-1.4542721932604332	0.5582094697760126	0.5891667931672245	0.31495212934028227	0.00785117506888132
5.52	-1.5738113576506185	-1.4756236471442776	0.5058423349253605	0.5673848098587172	0.30992735350112055	0.007841950519007046
