Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.02)	0.0	0.02	9	1.0	0.01	0.07161900820127089	9	4.5e-05
(0.02, 0.04)	0.02	0.04	21	1.0	0.03	0.05570367304543291	30	0.00015
(0.04, 0.06)	0.04	0.06	31	1.0	0.05	0.04933753898309772	61	0.000305
(0.06, 0.08)	0.06	0.08	55	1.0	0.07	0.06252453096936346	116	0.00058
(0.08, 0.1)	0.08	0.1	55	1.0	0.09	0.048630190753949344	171	0.000855
(0.1, 0.12)	0.1	0.12	68	1.0	0.11	0.04919285411804468	239	0.001195
(0.12, 0.14)	0.12	0.14	107	1.0	0.13	0.06549772544902548	346	0.00173
(0.14, 0.16)	0.14	0.16	114	1.0	0.15000000000000002	0.06047827359218433	460	0.0023
(0.16, 0.18)	0.16	0.18	152	1.0	0.16999999999999998	0.07115091010845216	612	0.00306
(0.18, 0.2)	0.18	0.2	166	1.0	0.19	0.06952488515445002	778	0.00389
(0.2, 0.22)	0.2	0.22	184	1.0	0.21000000000000002	0.06972432544462359	962	0.00481
(0.22, 0.24)	0.22	0.24	253	1.0	0.22999999999999998	0.08753434335710887	1215	0.006075
(0.24, 0.26)	0.24	0.26	333	1.0	0.25	0.10599613213788082	1548	0.00774
(0.26, 0.28)	0.26	0.28	356	1.0	0.27	0.10492332065700587	1904	0.00952
(0.28, 0.3)	0.28	0.3	403	1.0	0.29000000000000004	0.11058413910004677	2307	0.011535
(0.3, 0.32)	0.3	0.32	417	1.0	0.31	0.10704346387071663	2724	0.01362
(0.32, 0.34)	0.32	0.34	510	1.0	0.33	0.12298213529511148	3234	0.01617
(0.34, 0.36)	0.34	0.36	605	1.0	0.35	0.13755396813259993	3839	0.019195
(0.36, 0.38)	0.36	0.38	658	1.0	0.37	0.1415174396289376	4497	0.022485
(0.38, 0.4)	0.38	0.4	763	1.0	0.39	0.15568462466544042	5260	0.0263
(0.4, 0.42)	0.4	0.42	872	1.0	0.41000000000000003	0.16924600312061905	6132	0.03066
(0.42, 0.44)	0.42	0.44	1015	1.0	0.43	0.18783796724622703	7147	0.035735
(0.44, 0.46)	0.44	0.46	1136	1.0	0.45	0.20088689707813248	8283	0.041415
(0.46, 0.48)	0.46	0.48	1231	1.0	0.47	0.20842316571102731	9514	0.04757
(0.48, 0.5)	0.48	0.5	1340	1.0	0.49	0.21761784804921308	10854	0.05427
(0.5, 0.52)	0.5	0.52	1525	1.0	0.51	0.23794986384953803	12379	0.061895
(0.52, 0.54)	0.52	0.54	1784	1.0	0.53	0.2678580935661788	14163	0.070815
(0.54, 0.56)	0.54	0.56	1973	1.0	0.55	0.2854632387497118	16136	0.08068
(0.56, 0.58)	0.56	0.58	2202	1.0	0.5700000000000001	0.3074172632732924	18338	0.09169
(0.58, 0.6)	0.58	0.6	2377	1.0	0.59	0.3205995903849733	20715	0.103575
(0.6, 0.62)	0.6	0.62	2795	1.0	0.61	0.3646177193489106	23510	0.11755
(0.62, 0.64)	0.62	0.64	3062	1.0	0.63	0.3867679067236181	26572	0.13286
(0.64, 0.66)	0.64	0.66	3326	1.0	0.65	0.40718772867936204	29898	0.14949
(0.66, 0.68)	0.66	0.68	3718	1.0	0.67	0.44159116499556333	33616	0.16808
(0.68, 0.7000000000000001)	0.68	0.7000000000000001	4189	1.0	0.6900000000000001	0.48311115194061777	37805	0.189025
(0.7000000000000001, 0.72)	0.7000000000000001	0.72	4531	1.0	0.71	0.5078336872612831	42336	0.21168
(0.72, 0.74)	0.72	0.74	5065	1.0	0.73	0.552131318933694	47401	0.237005
(0.74, 0.76)	0.74	0.76	5726	1.0	0.75	0.6075413940155212	53127	0.265635
(0.76, 0.78)	0.76	0.78	6313	1.0	0.77	0.6524253950571752	59440	0.2972
(0.78, 0.8)	0.78	0.8	7122	1.0	0.79	0.7173988416447962	66562	0.33281
(0.8, 0.8200000000000001)	0.8	0.8200000000000001	7933	1.0	0.81	0.7793602085880416	74495	0.372475
(0.8200000000000001, 0.84)	0.8200000000000001	0.84	8894	1.0	0.8300000000000001	0.8527168125061678	83389	0.416945
(0.84, 0.86)	0.84	0.86	9811	1.0	0.85	0.9185020777289779	93200	0.466
(0.86, 0.88)	0.86	0.88	11013	1.0	0.87	1.0073309544324331	104213	0.521065
(0.88, 0.9)	0.88	0.9	11899	1.0	0.89	1.063913331569189	116112	0.58056
(0.9, 0.92)	0.9	0.92	13376	1.0	0.91	1.169689687057631	129488	0.64744
(0.92, 0.9400000000000001)	0.92	0.9400000000000001	14923	1.0	0.93	1.2769061641428459	144411	0.722055
(0.9400000000000001, 0.96)	0.9400000000000001	0.96	16463	1.0	0.95	1.3790219087924311	160874	0.80437
(0.96, 0.98)	0.96	0.98	18469	1.0	0.97	1.5151563143977937	179343	0.896715
(0.98, 1.0)	0.98	1.0	20657	1.0	0.99	1.660419587445174	200000	1.0
(1.5, 1.51)	1.5	1.51	709	1.0	1.505	0.07497656229560877	709	0.003545
(1.51, 1.52)	1.51	1.52	718	1.0	1.5150000000000001	0.07542713294978	1427	0.007135
(1.52, 1.53)	1.52	1.53	815	1.0	1.525	0.08505572558693746	2242	0.01121
(1.53, 1.54)	1.53	1.54	896	1.0	1.5350000000000001	0.0928999368054127	3138	0.01569
(1.54, 1.55)	1.54	1.55	895	1.0	1.545	0.09219563083802469	4033	0.020165
(1.55, 1.56)	1.55	1.56	973	1.0	1.5550000000000002	0.09958598782398968	5006	0.02503
(1.56, 1.57)	1.56	1.57	1026	1.0	1.565	0.10433951354562189	6032	0.03016
(1.57, 1.58)	1.57	1.58	1083	1.0	1.5750000000000002	0.10943687602395148	7115	0.035575
(1.58, 1.59)	1.58	1.59	1131	1.0	1.585	0.113566208588346	8246	0.04123
(1.59, 1.6)	1.59	1.6	1241	1.0	1.5950000000000002	0.12383028795231828	9487	0.047435
(1.6, 1.61)	1.6	1.61	1232	1.0	1.605	0.1221663109781465	10719	0.053595
(1.61, 1.62)	1.61	1.62	1397	1.0	1.6150000000000002	0.13767011277217028	12116	0.06058
(1.62, 1.63)	1.62	1.63	1411	1.0	1.625	0.13819407941469453	13527	0.067635
(1.63, 1.6400000000000001)	1.63	1.6400000000000001	1584	1.0	1.635	0.1541889350877485	15111	0.075555
(1.6400000000000001, 1.65)	1.6400000000000001	1.65	1726	1.0	1.645	0.1669900819390697	16837	0.084185
(1.65, 1.66)	1.65	1.66	1720	1.0	1.6549999999999998	0.16540408742018858	18557	0.092785
(1.66, 1.67)	1.66	1.67	1845	1.0	1.665	0.17635911929442022	20402	0.10201
(1.67, 1.68)	1.67	1.68	1917	1.0	1.6749999999999998	0.18214744772383124	22319	0.111595
(1.68, 1.69)	1.68	1.69	2142	1.0	1.685	0.20231838518578563	24461	0.122305
(1.69, 1.7)	1.69	1.7	2260	1.0	1.6949999999999998	0.2122044687445061	26721	0.133605
(1.7, 1.71)	1.7	1.71	2319	1.0	1.705	0.21646722713424194	29040	0.1452
(1.71, 1.72)	1.71	1.72	2506	1.0	1.7149999999999999	0.2325587749302039	31546	0.15773
(1.72, 1.73)	1.72	1.73	2712	1.0	1.725	0.2502167474935192	34258	0.17129
(1.73, 1.74)	1.73	1.74	2806	1.0	1.7349999999999999	0.25739729364427333	37064	0.18532
(1.74, 1.75)	1.74	1.75	3035	1.0	1.745	0.27680826474480436	40099	0.200495
(1.75, 1.76)	1.75	1.76	3116	1.0	1.755	0.282576548977728	43215	0.216075
(1.76, 1.77)	1.76	1.77	3311	1.0	1.7650000000000001	0.29855906346163763	46526	0.23263
(1.77, 1.78)	1.77	1.78	3552	1.0	1.775	0.31848603083682653	50078	0.25039
(1.78, 1.79)	1.78	1.79	3714	1.0	1.7850000000000001	0.33114596509121846	53792	0.26896
(1.79, 1.8)	1.79	1.8	3938	1.0	1.795	0.3491620604105264	57730	0.28865
