Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	9	1.0	0.01	0.2982167071591976	9	0.0001875
(0.08, 0.16)	0.08	0.16	32	1.0	0.03	0.35344202329978974	41	0.0008541666666666667
(0.16, 0.24)	0.16	0.24	56	1.0	0.05	0.3711141244647793	97	0.0020208333333333332
(0.24, 0.32)	0.24	0.32	67	1.0	0.07	0.31715110126454343	164	0.003416666666666667
(0.32, 0.4)	0.32	0.4	114	1.0	0.09	0.4197124026685002	278	0.005791666666666666
(0.4, 0.48)	0.4	0.48	135	1.0	0.11	0.4066591461261788	413	0.008604166666666666
(0.48, 0.56)	0.48	0.56	137	1.0	0.13	0.3491939220582055	550	0.011458333333333333
(0.56, 0.64)	0.56	0.64	164	1.0	0.15000000000000002	0.3622780738822847	714	0.014875
(0.64, 0.72)	0.64	0.72	207	1.0	0.16999999999999998	0.40346966262715	921	0.0191875
(0.72, 0.8)	0.72	0.8	220	1.0	0.19	0.3836706173977977	1141	0.023770833333333335
(0.8, 0.88)	0.8	0.88	244	1.0	0.21000000000000002	0.3849993468087	1385	0.028854166666666667
(0.88, 0.96)	0.88	0.96	248	1.0	0.22999999999999998	0.3572837844226136	1633	0.034020833333333333
(0.96, 1.04)	0.96	1.04	289	1.0	0.25	0.38304279275114683	1922	0.04004166666666667
(1.04, 1.12)	1.04	1.12	290	1.0	0.27	0.35589648179492706	2212	0.04608333333333333
(1.12, 1.2)	1.12	1.2	377	1.0	0.29000000000000004	0.43075746589661934	2589	0.0539375
(1.2, 1.28)	1.2	1.28	343	1.0	0.31	0.3666248407010922	2932	0.06108333333333334
(1.28, 1.36)	1.28	1.36	404	1.0	0.33	0.4056550494690764	3336	0.0695
(1.36, 1.44)	1.36	1.44	461	1.0	0.35	0.4364377841282235	3797	0.07910416666666667
(1.44, 1.52)	1.44	1.52	463	1.0	0.37	0.4146376438880133	4260	0.08875
(1.52, 1.6)	1.52	1.6	522	1.0	0.39	0.44350176962137	4782	0.099625
(1.6, 1.68)	1.6	1.68	527	1.0	0.41000000000000003	0.4259084137476903	5309	0.11060416666666667
(1.68, 1.76)	1.68	1.76	590	1.0	0.43	0.4546456259016186	5899	0.12289583333333333
(1.76, 1.84)	1.76	1.84	575	1.0	0.45	0.4233940904112061	6474	0.134875
(1.84, 1.92)	1.84	1.92	614	1.0	0.47	0.4328724780041312	7088	0.14766666666666667
(1.92, 2.0)	1.92	2.0	662	1.0	0.49	0.44766317491924895	7750	0.16145833333333334
(2.0, 2.08)	2.0	2.08	630	1.0	0.51	0.40931704904203536	8380	0.17458333333333334
(2.08, 2.16)	2.08	2.16	756	1.0	0.53	0.4726453471957095	9136	0.19033333333333333
(2.16, 2.24)	2.16	2.24	796	1.0	0.55	0.4795565634317598	9932	0.20691666666666667
(2.24, 2.32)	2.24	2.32	813	1.0	0.5700000000000001	0.47261244234001637	10745	0.22385416666666666
(2.32, 2.4)	2.32	2.4	861	1.0	0.59	0.4835491240377948	11606	0.24179166666666665
(2.4, 2.48)	2.4	2.48	897	1.0	0.61	0.48725024830928954	12503	0.26047916666666665
(2.48, 2.56)	2.48	2.56	911	1.0	0.63	0.47914536194361385	13414	0.2794583333333333
(2.56, 2.64)	2.56	2.64	1013	1.0	0.65	0.516399186926952	14427	0.3005625
(2.64, 2.72)	2.64	2.72	1057	1.0	0.67	0.5227447089009475	15484	0.32258333333333333
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	1087	1.0	0.6900000000000001	0.5219992925636838	16571	0.34522916666666664
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	1097	1.0	0.71	0.5119620152639144	17668	0.3680833333333333
(2.88, 2.96)	2.88	2.96	1209	1.0	0.73	0.5487732099778841	18877	0.39327083333333335
(2.96, 3.04)	2.96	3.04	1246	1.0	0.75	0.5504859512894221	20123	0.41922916666666665
(3.04, 3.12)	3.04	3.12	1386	1.0	0.77	0.5964334143183943	21509	0.4481041666666667
(3.12, 3.2)	3.12	3.2	1478	1.0	0.79	0.6199216500440128	22987	0.47889583333333335
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	1532	1.0	0.81	0.6267050690917572	24519	0.5108125
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	1616	1.0	0.8300000000000001	0.6451381509628735	26135	0.5444791666666666
(3.36, 3.44)	3.36	3.44	1814	1.0	0.85	0.7071439304402405	27949	0.5822708333333333
(3.44, 3.52)	3.44	3.52	1960	1.0	0.87	0.7464939285211066	29909	0.6231041666666667
(3.52, 3.6)	3.52	3.6	2206	1.0	0.89	0.8213059375695237	32115	0.6690625
(3.6, 3.68)	3.6	3.68	2321	1.0	0.91	0.8451293984328424	34436	0.7174166666666667
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	2644	1.0	0.93	0.9420370056498398	37080	0.7725
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	3178	1.0	0.95	1.1084592928092805	40258	0.8387083333333333
(3.84, 3.92)	3.84	3.92	3534	1.0	0.97	1.2072140241702245	43792	0.9123333333333333
(3.92, 4.0)	3.92	4.0	4208	1.0	0.99	1.4084129110279475	48000	1.0
(5.0, 5.06)	5.0	5.06	1450	-1.0	1.2574999999999998	-0.5094343278177914	1450	0.030208333333333334
(5.06, 5.12)	5.06	5.12	1389	-1.0	1.2725	-0.4822504620465661	2839	0.059145833333333335
(5.12, 5.18)	5.12	5.18	1279	-1.0	1.2875	-0.43888577456352895	4118	0.08579166666666667
(5.18, 5.24)	5.18	5.24	1225	-1.0	1.3025	-0.41551485464706134	5343	0.1113125
(5.24, 5.3)	5.24	5.3	1138	-1.0	1.3175	-0.38161007828763066	6481	0.13502083333333334
(5.3, 5.36)	5.3	5.36	1141	-1.0	1.3325	-0.37830895739686393	7622	0.15879166666666666
(5.36, 5.42)	5.36	5.42	1009	-1.0	1.3475000000000001	-0.3308191108622361	8631	0.1798125
(5.42, 5.48)	5.42	5.48	1072	-1.0	1.3625	-0.3476053660342869	9703	0.20214583333333333
(5.48, 5.54)	5.48	5.54	981	-1.0	1.3775	-0.3146339608503586	10684	0.22258333333333333
(5.54, 5.6)	5.54	5.6	984	-1.0	1.3925	-0.3121965448177701	11668	0.24308333333333335
(5.6, 5.66)	5.6	5.66	960	-1.0	1.4075	-0.30133600565523533	12628	0.26308333333333334
(5.66, 5.72)	5.66	5.72	980	-1.0	1.4224999999999999	-0.3043701079383106	13608	0.2835
(5.72, 5.78)	5.72	5.78	938	-1.0	1.4375	-0.2882857546566961	14546	0.30304166666666665
(5.78, 5.84)	5.78	5.84	882	-1.0	1.4525000000000001	-0.2682752706974327	15428	0.3214166666666667
(5.84, 5.9)	5.84	5.9	860	-1.0	1.4675	-0.2589098296744602	16288	0.3393333333333333
(5.9, 5.96)	5.9	5.96	881	-1.0	1.4825	-0.26254841697058684	17169	0.3576875
(5.96, 6.02)	5.96	6.02	915	-1.0	1.4975	-0.26994945853030894	18084	0.37675
(6.02, 6.08)	6.02	6.08	828	-1.0	1.5125	-0.24185950024150699	18912	0.394
(6.08, 6.14)	6.08	6.14	911	-1.0	1.5274999999999999	-0.2634907391375696	19823	0.4129791666666667
(6.14, 6.2)	6.14	6.2	846	-1.0	1.5425	-0.24231114401265708	20669	0.4306041666666667
(6.2, 6.26)	6.2	6.26	889	-1.0	1.5575	-0.25217492673636976	21558	0.449125
(6.26, 6.32)	6.26	6.32	851	-1.0	1.5725	-0.23909313340867813	22409	0.4668541666666667
(6.32, 6.38)	6.32	6.38	820	-1.0	1.5875	-0.22820666071325207	23229	0.4839375
(6.38, 6.4399999999999995)	6.38	6.4399999999999995	899	-1.0	1.6025	-0.24785052959946552	24128	0.5026666666666667
(6.4399999999999995, 6.5)	6.4399999999999995	6.5	889	-1.0	1.6175	-0.24282067906762694	25017	0.5211875
(6.5, 6.5600000000000005)	6.5	6.5600000000000005	797	-1.0	1.6325	-0.21569164821587286	25814	0.5377916666666667
(6.5600000000000005, 6.62)	6.5600000000000005	6.62	811	-1.0	1.6475	-0.21748215545988656	26625	0.5546875
(6.62, 6.68)	6.62	6.68	837	-1.0	1.6625	-0.22242930338490677	27462	0.572125
(6.68, 6.74)	6.68	6.74	853	-1.0	1.6775	-0.22465428157579606	28315	0.5898958333333333
(6.74, 6.8)	6.74	6.8	812	-1.0	1.6925	-0.21196079979278656	29127	0.6068125
(6.8, 6.859999999999999)	6.8	6.859999999999999	835	-1.0	1.7075	-0.21604984586773543	29962	0.6242083333333334
(6.859999999999999, 6.92)	6.859999999999999	6.92	866	-1.0	1.7225	-0.22211958793731001	30828	0.64225
(6.92, 6.98)	6.92	6.98	854	-1.0	1.7375	-0.21715071071799952	31682	0.6600416666666666
(6.98, 7.04)	6.98	7.04	824	-1.0	1.7525	-0.20772912068404353	32506	0.6772083333333333
(7.04, 7.1)	7.04	7.1	853	-1.0	1.7675	-0.21321502537109005	33359	0.6949791666666667
(7.1, 7.16)	7.1	7.16	903	-1.0	1.7825	-0.22381356734902466	34262	0.7137916666666667
(7.16, 7.22)	7.16	7.22	884	-1.0	1.7974999999999999	-0.2172759030577289	35146	0.7322083333333333
(7.22, 7.279999999999999)	7.22	7.279999999999999	915	-1.0	1.8125	-0.2230341043581457	36061	0.7512708333333333
(7.279999999999999, 7.34)	7.279999999999999	7.34	857	-1.0	1.8275	-0.20718181529953264	36918	0.769125
(7.34, 7.4)	7.34	7.4	942	-1.0	1.8425	-0.22587678829606483	37860	0.78875
(7.4, 7.46)	7.4	7.46	961	-1.0	1.8575	-0.22857186029010712	38821	0.8087708333333333
(7.46, 7.52)	7.46	7.52	916	-1.0	1.8725	-0.21612342679746963	39737	0.8278541666666667
(7.52, 7.58)	7.52	7.58	989	-1.0	1.8875	-0.23149282188310585	40726	0.8484583333333333
