U	Potencial_0.004	Potencial_0.04	Potencial_0.08	Potencial_2.0	Potencial_4.0	Potencial_8.0	Potencial_40.0
0.0	-8531.188109867397	-8499.8345092967	-8455.250183298542	-6542.588696121117	-5049.925100173273	-3315.747843685399	-787.9402561323685
0.06	-8526.0959204339	-8496.714376762333	-8454.67961274064	-6542.462009970701	-5049.818168613494	-3315.704420699596	-787.9394120303556
0.12	-8574.900083215327	-8498.755654142937	-8454.47044074519	-6542.081835097319	-5049.497370489775	-3315.5741583878957	-787.9368797399746
0.18	-8528.14524669759	-8496.063870822638	-8453.8818973528	-6541.447822052559	-5048.96269555616	-3315.3570766861353	-787.9326593082022
0.24	-8519.939830518873	-8495.352113581279	-8453.850396863461	-6540.559387817575	-5048.214127026747	-3315.053208816353	-787.9267508133289
0.3	-8530.138971362487	-8496.965165544158	-8453.862969180458	-6539.415714902418	-5047.251642011748	-3314.6626012802894	-787.9191543649545
0.36	-8571.650620949522	-8497.00878419573	-8453.123826154906	-6538.015750098335	-5046.075212127957	-3314.1853138501983	-787.909870103987
0.42	-8523.731966821222	-8493.357195633105	-8452.185415041298	-6536.358202896955	-5044.684804283681	-3313.621419557042	-787.8988982026304
0.48	-8517.824031629912	-8493.696506673283	-8452.704721035805	-6534.44154359456	-5043.08038163803	-3312.9710046759337	-787.8862388643789
0.54	-8530.645173034907	-8497.182157443502	-8453.894062720363	-6532.264001104732	-5041.261904734505	-3312.2341687088597	-787.8718923240073
0.6	-8572.351255367263	-8499.105018526998	-8454.510137753616	-6529.823560507867	-5039.229332808615	-3311.411024364589	-787.8558588475576
0.6599999999999999	-8533.84844378094	-8498.991746777985	-8454.627654488302	-6527.117960371395	-5036.982625269268	-3310.501697535732	-787.8381387323271
0.72	-8522.489464018687	-8496.67199478508	-8453.639074392982	-6524.144689880409	-5034.521743353331	-3309.5063272728494	-787.8187323068533
0.78	-8528.247713261917	-8494.987404312038	-8451.773054854999	-6520.900985823915	-5031.846651952654	-3308.4250657555885	-787.7976399308976
0.84	-8562.226348854463	-8493.173956003027	-8449.96197078044	-6517.383829487904	-5028.95732161253	-3307.2580782607274	-787.7748619954277
0.8999999999999999	-8524.586647860573	-8491.768267847161	-8449.094322780526	-6513.589943512186	-5025.853730700167	-3306.0055431270516	-787.7503989225975
0.96	-8515.539809919823	-8490.624025521265	-8448.672653685993	-6509.515788773866	-5022.535867741445	-3304.667651716996	-787.7242511657272
1.02	-8524.451314688176	-8491.497844757661	-8448.36201699605	-6505.157561366599	-5019.003733923616	-3303.244608374936	-787.6964192092807
1.08	-8565.541297859172	-8492.436220165428	-8448.10768450451	-6500.511189751772	-5015.257345761194	-3301.7366303820377	-787.666903568841
1.14	-8524.77675262139	-8491.445201316346	-8447.985591266868	-6495.572332165211	-5011.2967379214815	-3300.1439479075852	-787.6357047910856
1.2	-8515.841263400038	-8490.613131370012	-8448.015288182665	-6490.336374372472	-5007.121966205638	-3298.4668039566395	-787.602823453758
1.26	-8525.768085366377	-8492.301220915031	-8448.267087767576	-6484.79842787651	-5002.733110680211	-3296.7054543139943	-787.5682601656412
1.3199999999999998	-8571.358095199266	-8494.360269968916	-8448.497251052908	-6478.953328694609	-4998.130278953311	-3294.860167484259	-787.5320155665262
1.38	-8527.394301287008	-8493.0529938102	-8448.304721563762	-6472.795636837209	-4993.313609588502	-3292.9312246280006	-787.4940903271817
1.44	-8517.500103513008	-8491.624999659694	-8447.943794834646	-6466.319636639521	-4988.2832756485295	-3290.9189194938476	-787.4544851493175
1.5	-8527.052653797864	-8492.804017456358	-8447.734327589476	-6459.519338118274	-4983.0394883596955	-3288.823558346419	-787.4132007655556
1.56	-8573.398460651526	-8494.424439845625	-8447.486996339068	-6452.3884795498625	-4977.582500886587	-3286.64545989003	-787.3702379393883
1.6199999999999999	-8527.466676660988	-8492.468313271866	-8446.770130905366	-6444.920531493276	-4971.912612205489	-3284.384955188031	-787.3255974651444
1.68	-8517.07307122738	-8490.570191638879	-8445.901876235632	-6437.108702510003	-4966.030171063269	-3282.0423875777124	-787.2792801679491
1.74	-8526.2122607151	-8491.065777867352	-8445.101485445297	-6428.9459468646755	-4959.935580007353	-3279.6181125807125	-787.2312869036815
1.7999999999999998	-8569.397421696607	-8491.697606260163	-8444.364931798635	-6420.424974522177	-4953.629299470514	-3277.112497808783	-787.1816185589363
1.8599999999999999	-8526.843991923797	-8490.546813614521	-8443.707225982842	-6411.53826379078	-4947.111851892882	-3274.525922864902	-787.1302760509753
1.92	-8515.451621059448	-8488.404019464371	-8442.780555629224	-6402.278076993575	-4940.383825861868	-3271.8587792396447	-787.0772603276858
1.98	-8524.1226031759	-8488.83207937784	-8442.037351305957	-6392.636479583211	-4933.4458802490735	-3269.111470202734	-787.022572367533
2.04	-8572.527493419186	-8490.671720073191	-8441.70913102791	-6382.60536314528	-4926.298748321586	-3266.2844106897433	-786.9662131795118
2.1	-8526.273420164258	-8489.34840329962	-8441.230203723106	-6372.176472763035	-4918.9432418035185	-3263.3780271839205	-786.9081838030962
2.16	-8515.909665087436	-8487.911968315504	-8440.66599043959	-6361.341439239071	-4911.380254862149	-3260.392757593064	-786.8484853081904
2.2199999999999998	-8526.436917292292	-8489.20712491145	-8440.267047505797	-6350.091816686007	-4903.610767991331	-3257.3290511214655	-786.7871187950745
2.28	-8576.432985722386	-8490.961911510769	-8439.886385105483	-6338.419126006274	-4895.635851763696	-3254.1873681368975	-786.7240853943507
2.34	-8527.652119951024	-8489.283089891005	-8439.183235594326	-6326.314904778077	-4887.4566704218005	-3250.96818003266	-786.6593862668891
2.4	-8516.917847164685	-8487.704809339102	-8438.420241523909	-6313.770764047621	-4879.074485277282	-3247.67196908467	-786.5930226037684
2.46	-8527.881360445217	-8488.924282598067	-8437.831474684195	-6300.778452492947	-4870.49065788629	-3244.299228303669	-786.5249956262203
2.52	-8578.28277264797	-8490.538089815485	-8437.366563411588	-6287.329928368802	-4861.706652968763	-3240.8504612825473	-786.4553065855674
2.58	-8530.430017229643	-8489.752528255425	-8436.924103869222	-6273.417439559921	-4852.7240410386585	-3237.32618203887	-786.3839567631632
2.6399999999999997	-8519.642580580092	-8488.59350966071	-8436.320890290375	-6259.033611958268	-4843.544500712337	-3233.726914852663	-786.3109474703297
2.6999999999999997	-8531.457322112905	-8489.99374949777	-8435.637066007717	-6244.171546232957	-4834.169820662391	-3230.0531940995265	-786.2362800482919
2.76	-8586.060918394025	-8491.647754200916	-8434.847274035452	-6228.824922876192	-4824.601901184874	-3226.3055640792077	-786.1599558681124
2.82	-8533.28128930543	-8490.083513998397	-8433.814005386337	-6212.988115181482	-4814.842755348867	-3222.4845788397024	-786.0819763306271
2.88	-8521.517070412143	-8488.441191658228	-8432.660424291318	-6196.656309539009	-4804.894509698777	-3218.590801997043	-786.0023428663741
2.94	-8534.296210026905	-8489.912498549353	-8431.599474445233	-6179.8256321183535	-4794.759404481443	-3214.624806550893	-785.9210569355233
3.0	-8593.988304312657	-8491.925658502705	-8430.513476104563	-6162.493280652664	-4784.439793372588	-3210.587174696108	-785.8381200278088
3.06	-8537.772863621874	-8490.442992928345	-8429.07210300509	-6144.657659647298	-4773.938142679693	-3206.4784976304204	-785.7535336624526
3.12	-8524.48047717277	-8488.260102500988	-8427.207204321532	-6126.318516919986	-4763.257030001553	-3202.299375358433	-785.6672993880918
3.1799999999999997	-8538.063406267323	-8489.415811290002	-8425.293231178543	-6107.477078952747	-4752.399142328494	-3198.0504164921113	-785.5794187827066
3.2399999999999998	-8605.937789461037	-8491.45485990886	-8423.259961445474	-6088.136182118285	-4741.367273570934	-3193.732238047985	-785.4898934535377
3.3	-8540.492923047448	-8488.641181528228	-8420.629339577968	-6068.300396458123	-4730.164321508667	-3189.345465241245	-785.3987250370133
3.36	-8527.596305063342	-8486.84019686971	-8418.037733447078	-6047.976138365437	-4718.793284157688	-3184.8907312769907	-785.3059151986666
3.42	-8545.47022233919	-8489.232323000735	-8415.506947201646	-6027.1717682917215	-4707.257255556556	-3180.3686771388557	-785.211465633057
3.48	-8623.497183074189	-8491.75810322096	-8412.427909777343	-6005.897669485348	-4695.559420979515	-3175.7799513752407	-785.1153780636871
3.54	-8552.42471122835	-8489.914100706857	-8408.531721893609	-5984.166303810577	-4683.703051589029	-3171.1252098834275	-785.0176542429191
3.5999999999999996	-8538.561207567524	-8488.371507722446	-8403.878254840742	-5961.992240913054	-4671.691498545894	-3166.4051156918126	-784.9182959518904
3.6599999999999997	-8562.464580941596	-8491.44279979999	-8398.023723812892	-5939.392157408317	-4659.528186600897	-3161.620338740539	-784.8173050004281
3.7199999999999998	-8671.449683041212	-8494.823459268833	-8389.468651028441	-5916.384803379725	-4647.216607197236	-3156.771555660803	-784.7146832269609
