Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.02)	0.0	0.02	96	1.0	0.01	0.7639360874802229	96	0.00048
(0.02, 0.04)	0.02	0.04	261	1.0	0.03	0.6923170792789519	357	0.001785
(0.04, 0.06)	0.04	0.06	414	1.0	0.05	0.6588948754516922	771	0.003855
(0.06, 0.08)	0.06	0.08	529	1.0	0.07	0.6013723069598776	1300	0.0065
(0.08, 0.1)	0.08	0.1	623	1.0	0.09	0.5508474334492808	1923	0.009615
(0.1, 0.12)	0.1	0.12	828	1.0	0.11	0.5989953413197205	2751	0.013755
(0.12, 0.14)	0.12	0.14	1072	1.0	0.13	0.6562015110407038	3823	0.019115
(0.14, 0.16)	0.14	0.16	1162	1.0	0.15000000000000002	0.6164539817027912	4985	0.024925
(0.16, 0.18)	0.16	0.18	1352	1.0	0.16999999999999998	0.6328686214909692	6337	0.031685
(0.18, 0.2)	0.18	0.2	1472	1.0	0.19	0.6165098249840387	7809	0.039045
(0.2, 0.22)	0.2	0.22	1585	1.0	0.21000000000000002	0.6006144338572195	9394	0.04697
(0.22, 0.24)	0.22	0.24	1708	1.0	0.22999999999999998	0.5909433140472014	11102	0.05551
(0.24, 0.26)	0.24	0.26	1960	1.0	0.25	0.623881138108848	13062	0.06531
(0.26, 0.28)	0.26	0.28	2067	1.0	0.27	0.60920366235402	15129	0.075645
(0.28, 0.3)	0.28	0.3	2392	1.0	0.29000000000000004	0.6563703740131808	17521	0.087605
(0.3, 0.32)	0.3	0.32	2389	1.0	0.31	0.6132538014080144	19910	0.09955
(0.32, 0.34)	0.32	0.34	2658	1.0	0.33	0.6409539521851104	22568	0.11284
(0.34, 0.36)	0.34	0.36	2693	1.0	0.35	0.6122856796381679	25261	0.126305
(0.36, 0.38)	0.36	0.38	3044	1.0	0.37	0.6546794623563618	28305	0.141525
(0.38, 0.4)	0.38	0.4	2959	1.0	0.39	0.6037625221298011	31264	0.15632
(0.4, 0.42)	0.4	0.42	3165	1.0	0.41000000000000003	0.614293119124724	34429	0.172145
(0.42, 0.44)	0.42	0.44	3371	1.0	0.43	0.6238441257015087	37800	0.189
(0.44, 0.46)	0.44	0.46	3519	1.0	0.45	0.6222896045932643	41319	0.206595
(0.46, 0.48)	0.46	0.48	3790	1.0	0.47	0.6416927685172977	45109	0.225545
(0.48, 0.5)	0.48	0.5	3964	1.0	0.49	0.6437590669157318	49073	0.245365
(0.5, 0.52)	0.5	0.52	4005	1.0	0.51	0.6249109539130491	53078	0.26539
(0.52, 0.54)	0.52	0.54	4197	1.0	0.53	0.630157185368415	57275	0.286375
(0.54, 0.56)	0.54	0.56	4224	1.0	0.55	0.6111488699841778	61499	0.307495
(0.56, 0.58)	0.56	0.58	4493	1.0	0.5700000000000001	0.6272596566243881	65992	0.32996
(0.58, 0.6)	0.58	0.6	4711	1.0	0.59	0.635399524738582	70703	0.353515
(0.6, 0.62)	0.6	0.62	4814	1.0	0.61	0.6280034708213437	75517	0.377585
(0.62, 0.64)	0.62	0.64	5052	1.0	0.63	0.6381291524388369	80569	0.402845
(0.64, 0.66)	0.64	0.66	5298	1.0	0.65	0.6486111204279195	85867	0.429335
(0.66, 0.68)	0.66	0.68	5345	1.0	0.67	0.634831838865327	91212	0.45606
(0.68, 0.7000000000000001)	0.68	0.7000000000000001	5588	1.0	0.6900000000000001	0.6444557452958157	96800	0.484
(0.7000000000000001, 0.72)	0.7000000000000001	0.72	5726	1.0	0.71	0.6417690781854132	102526	0.51263
(0.72, 0.74)	0.72	0.74	5873	1.0	0.73	0.6402107080153179	108399	0.541995
(0.74, 0.76)	0.74	0.76	6004	1.0	0.75	0.6370378151710075	114403	0.572015
(0.76, 0.78)	0.76	0.78	6220	1.0	0.77	0.6428141861643639	120623	0.603115
(0.78, 0.8)	0.78	0.8	6312	1.0	0.79	0.6358075664787916	126935	0.634675
(0.8, 0.8200000000000001)	0.8	0.8200000000000001	6533	1.0	0.81	0.641820275142528	133468	0.66734
(0.8200000000000001, 0.84)	0.8200000000000001	0.84	6715	1.0	0.8300000000000001	0.6438040697075464	140183	0.700915
(0.84, 0.86)	0.84	0.86	6690	1.0	0.85	0.6263152481915056	146873	0.734365
(0.86, 0.88)	0.86	0.88	7218	1.0	0.87	0.660212006637002	154091	0.770455
(0.88, 0.9)	0.88	0.9	7223	1.0	0.89	0.6458228417450419	161314	0.80657
(0.9, 0.92)	0.9	0.92	7366	1.0	0.91	0.644133839329135	168680	0.8434
(0.92, 0.9400000000000001)	0.92	0.9400000000000001	7651	1.0	0.93	0.6546678993404084	176331	0.881655
(0.9400000000000001, 0.96)	0.9400000000000001	0.96	7621	1.0	0.95	0.6383724695928517	183952	0.91976
(0.96, 0.98)	0.96	0.98	7918	1.0	0.97	0.6495753802264189	191870	0.95935
(0.98, 1.0)	0.98	1.0	8130	1.0	0.99	0.6534933071563762	200000	1.0
