Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(1.96, 2.0)	1.96	2.0	8473	1.0	0.99	17026.765565879123	19550	1.0
(2.00001, 2.2800098)	2.00001	2.2800098	15843	-1.0	1.07000495	-4208.080606929717	15843	0.810383631713555
(2.2800098, 2.5600096)	2.2800098	2.5600096	453	-1.0	1.21000485	-106.40046005756824	16296	0.8335549872122762
(2.5600096, 2.8400094)	2.5600096	2.8400094	354	-1.0	1.35000475	-74.52472468552409	16650	0.8516624040920716
(2.8400094, 3.1200092)	2.8400094	3.1200092	237	-1.0	1.49000465	-45.205693599988614	16887	0.8637851662404092
(3.1200092, 3.4000090000000003)	3.1200092	3.4000090000000003	153	-1.0	1.6300045500000002	-26.67687961628481	17040	0.871611253196931
(3.4000090000000003, 3.6800088000000004)	3.4000090000000003	3.6800088000000004	86	-1.0	1.77000445	-13.808818070012245	17126	0.8760102301790281
(3.6800088000000004, 3.9600086)	3.6800088000000004	3.9600086	46	-1.0	1.9100043500000001	-6.844723202937458	17172	0.8783631713554987
(3.9600086, 4.240008400000001)	3.9600086	4.240008400000001	44	-1.0	2.05000425	-6.100006951256885	17216	0.880613810741688
(4.240008400000001, 4.5200082)	4.240008400000001	4.5200082	28	-1.0	2.19000415	-3.6336702095765205	17244	0.8820460358056266
(4.5200082, 4.800008)	4.5200082	4.800008	30	-1.0	2.3300040500000003	-3.6592913886798724	17274	0.8835805626598465
(4.800008, 5.080007800000001)	4.800008	5.080007800000001	18	-1.0	2.47000395	-2.0711295840043173	17292	0.8845012787723785
(5.080007800000001, 5.3600076)	5.080007800000001	5.3600076	13	-1.0	2.61000385	-1.4155806554947543	17305	0.8851662404092071
(5.3600076, 5.6400074)	5.3600076	5.6400074	18	-1.0	2.7500037500000003	-1.8602513736399575	17323	0.8860869565217391
(5.6400074, 5.920007200000001)	5.6400074	5.920007200000001	17	-1.0	2.89000365	-1.6717947034175495	17340	0.8869565217391304
(5.920007200000001, 6.200007000000001)	5.920007200000001	6.200007000000001	16	-1.0	3.0300035500000004	-1.5007531381942552	17356	0.887774936061381
(6.200007000000001, 6.4800068)	6.200007000000001	6.4800068	16	-1.0	3.1700034500000003	-1.4344739392640957	17372	0.8885933503836317
(6.4800068, 6.7600066000000005)	6.4800068	6.7600066000000005	14	-1.0	3.31000335	-1.2020762514793106	17386	0.889309462915601
(6.7600066000000005, 7.040006400000001)	6.7600066000000005	7.040006400000001	18	-1.0	3.4500032500000004	-1.4828096911075415	17404	0.890230179028133
(7.040006400000001, 7.3200062)	7.040006400000001	7.3200062	21	-1.0	3.5900031500000003	-1.6624817248497343	17425	0.8913043478260869
(7.3200062, 7.6000060000000005)	7.3200062	7.6000060000000005	20	-1.0	3.73000305	-1.523888611968508	17445	0.8923273657289003
(7.6000060000000005, 7.880005800000001)	7.6000060000000005	7.880005800000001	23	-1.0	3.8700029500000004	-1.689075080957813	17468	0.8935038363171356
(7.880005800000001, 8.1600056)	7.880005800000001	8.1600056	20	-1.0	4.01000285	-1.4174825762287988	17488	0.8945268542199488
(8.1600056, 8.4400054)	8.1600056	8.4400054	23	-1.0	4.1500027500000005	-1.5751135456665015	17511	0.8957033248081842
(8.4400054, 8.720005200000001)	8.4400054	8.720005200000001	23	-1.0	4.29000265	-1.5237113072828112	17534	0.8968797953964195
(8.720005200000001, 9.000005)	8.720005200000001	9.000005	22	-1.0	4.43000255	-1.4114032705360664	17556	0.8980051150895141
(9.000005, 9.2800048)	9.000005	9.2800048	26	-1.0	4.5700024500000005	-1.6169229672193353	17582	0.8993350383631713
(9.2800048, 9.560004600000001)	9.2800048	9.560004600000001	25	-1.0	4.71000235	-1.5085207894065074	17607	0.900613810741688
(9.560004600000001, 9.8400044)	9.560004600000001	9.8400044	27	-1.0	4.85000225	-1.5821739835644073	17634	0.901994884910486
(9.8400044, 10.1200042)	9.8400044	10.1200042	29	-1.0	4.9900021500000005	-1.651694337893031	17663	0.9034782608695652
(10.1200042, 10.400004000000001)	10.1200042	10.400004000000001	30	-1.0	5.13000205	-1.662019561133354	17693	0.9050127877237851
(10.400004000000001, 10.6800038)	10.400004000000001	10.6800038	30	-1.0	5.27000195	-1.6178672867007688	17723	0.9065473145780051
(10.6800038, 10.9600036)	10.6800038	10.9600036	45	-1.0	5.4100018500000004	-2.3640002329447056	17768	0.908849104859335
(10.9600036, 11.2400034)	10.9600036	11.2400034	67	-1.0	5.55000175	-3.430947696761428	17835	0.9122762148337595
(11.2400034, 11.5200032)	11.2400034	11.5200032	73	-1.0	5.69000165	-3.6462201153026577	17908	0.9160102301790282
(11.5200032, 11.800003)	11.5200032	11.800003	80	-1.0	5.83000155	-3.8999023391359615	17988	0.9201023017902813
(11.800003, 12.0800028)	11.800003	12.0800028	100	-1.0	5.97000145	-4.7605592880574426	18088	0.9252173913043479
(12.0800028, 12.3600026)	12.0800028	12.3600026	87	-1.0	6.11000135	-4.046787140511406	18175	0.9296675191815856
(12.3600026, 12.6400024)	12.3600026	12.6400024	111	-1.0	6.25000125	-5.047487933908917	18286	0.9353452685421995
(12.6400024, 12.9200022)	12.6400024	12.9200022	93	-1.0	6.39000115	-4.136322830370388	18379	0.9401023017902813
(12.9200022, 13.200002000000001)	12.9200022	13.200002000000001	102	-1.0	6.530001050000001	-4.4393494805891685	18481	0.9453196930946292
(13.200002000000001, 13.4800018)	13.200002000000001	13.4800018	92	-1.0	6.67000095	-3.920074731670475	18573	0.9500255754475704
(13.4800018, 13.7600016)	13.4800018	13.7600016	95	-1.0	6.81000085	-3.9646865183413773	18668	0.9548849104859335
(13.7600016, 14.040001400000001)	13.7600016	14.040001400000001	98	-1.0	6.950000750000001	-4.007500997098981	18766	0.9598976982097187
(14.040001400000001, 14.3200012)	14.040001400000001	14.3200012	78	-1.0	7.09000065	-3.1266606110905033	18844	0.9638874680306906
(14.3200012, 14.600001)	14.3200012	14.600001	76	-1.0	7.23000055	-2.98749836857352	18920	0.9677749360613811
(14.600001, 14.880000800000001)	14.600001	14.880000800000001	78	-1.0	7.370000450000001	-3.0078730544664976	18998	0.971764705882353
(14.880000800000001, 15.1600006)	14.880000800000001	15.1600006	80	-1.0	7.51000035	-3.0274880988535964	19078	0.9758567774936061
(15.1600006, 15.4400004)	15.1600006	15.4400004	96	-1.0	7.65000025	-3.5664997551357422	19174	0.98076726342711
(15.4400004, 15.720000200000001)	15.4400004	15.720000200000001	120	-1.0	7.790000150000001	-4.378004411593864	19294	0.9869053708439898
(15.720000200000001, 16.0)	15.720000200000001	16.0	256	-1.0	7.93000005	-9.174854593151771	19550	1.0
